"x","y","u"
0.2,3.2,131.488931189355
0.2,3.3,131.092969364132
0.2,3.4,130.690785282177
0.2,3.5,130.287058294232
0.2,3.6,129.885720369596
0.2,3.7,129.489790179711
0.2,3.8,129.101246394104
0.2,3.9,128.720947365834
0.2,4,128.348602564793
0.2,4.1,127.982798917682
0.2,4.2,127.621082721076
0.2,4.3,127.260095121009
0.2,4.4,126.895756431067
0.2,4.5,126.523491936139
0.2,4.6,126.138489451159
0.2,4.7,125.73597691934
0.2,4.8,125.311506874972
0.2,4.9,124.861233771126
0.2,5,124.382170059831
0.2,5.1,123.872407550647
0.2,5.2,123.331291958491
0.2,5.3,122.759540633685
0.2,5.4,122.159296152894
0.2,5.5,121.534111605038
0.2,5.6,120.888866865251
0.2,5.7,120.229618722112
0.2,5.8,119.563391207337
0.2,5.9,118.897915671658
0.2,6,118.241332868413
0.2,6.1,117.601871386132
0.2,6.2,116.987518088267
0.2,6.3,116.405696692319
0.2,6.4,115.862970222575
0.2,6.5,115.364781823281
0.2,6.6,114.915246396192
0.2,6.7,114.517002847694
0.2,6.8,114.171133554053
0.2,6.9,113.877154164107
0.2,7,113.633073258088
0.2,7.1,113.435517872936
0.2,7.2,113.279917682419
0.2,7.3,113.160737856196
0.2,7.4,113.071748456193
0.2,7.5,113.006316761683
0.2,7.6,112.957708202893
0.2,7.7,112.91938163748
0.2,7.8,112.885265490888
0.2,7.9,112.850002725977
0.2,8,112.809154601385
0.2,8.1,112.759355587725
0.2,8.2,112.698414486136
0.2,8.3,112.62535957853
0.2,8.4,112.540428380109
0.2,8.5,112.445005121899
0.2,8.6,112.341511342482
0.2,8.7,112.23325681828
0.2,8.8,112.12425944292
0.2,8.9,112.019043541914
0.2,9,111.922426472193
0.2,9.1,111.839303227932
0.2,9.2,111.774438200067
0.2,9.3,111.732272281634
0.2,9.4,111.716752253527
0.2,9.5,111.731187912816
0.2,9.6,111.778140808518
0.2,9.7,111.859346815379
0.2,9.8,111.975673185961
0.2,9.9,112.127109245383
0.2,10,112.312788589264
0.3,0.4,132.462038968853
0.3,0.5,132.52691348993
0.3,0.6,132.630439339505
0.3,0.7,132.769882189045
0.3,0.8,132.941622427473
0.3,0.9,133.141200461173
0.3,1,133.363388877654
0.3,1.1,133.602290718087
0.3,1.2,133.851462156421
0.3,1.3,134.104056940412
0.3,1.4,134.352989046671
0.3,1.5,134.591109171196
0.3,1.6,134.811389951981
0.3,1.7,135.007114231964
0.3,1.8,135.172060247443
0.3,1.9,135.300677394046
0.3,2,135.388246200318
0.3,2.1,135.431016343763
0.3,2.2,135.426316985618
0.3,2.3,135.372634381765
0.3,2.4,135.269652643041
0.3,2.5,135.118254655015
0.3,2.6,134.920481501273
0.3,2.7,134.679450231397
0.3,2.8,134.39923142992
0.3,2.9,134.084689720149
0.3,3,133.741292011329
0.3,3.1,133.374889895871
0.3,3.2,132.991484046205
0.3,3.3,132.596979667236
0.3,3.4,132.19694295138
0.3,3.5,131.796368986619
0.3,3.6,131.399471624086
0.3,3.7,131.009505377489
0.3,3.8,130.628628481922
0.3,3.9,130.257814789434
0.3,4,129.896820257871
0.3,4.1,129.54420746182
0.3,4.2,129.197428913675
0.3,4.3,128.852967148128
0.3,4.4,128.50652663551
0.3,4.5,128.153269802953
0.3,4.6,127.788086917327
0.3,4.7,127.405887475976
0.3,4.8,127.001899201353
0.3,4.9,126.571959859647
0.3,5,126.112787003916
0.3,5.1,125.622211419621
0.3,5.2,125.09936151994
0.3,5.3,124.544788146087
0.3,5.4,123.960522073756
0.3,5.5,123.350059867775
0.3,5.6,122.71827738502
0.3,5.7,122.071273998483
0.3,5.8,121.416154287971
0.3,5.9,120.760757302319
0.3,6,120.113346345489
0.3,6.1,119.482274404849
0.3,6.2,118.875641693213
0.3,6.3,118.300962235144
0.3,6.4,117.764855963655
0.3,6.5,117.272781433782
0.3,6.6,116.82882208583
0.3,6.7,116.435536133666
0.3,6.8,116.093876782393
0.3,6.9,115.80318579365
0.3,7,115.561259630077
0.3,7.1,115.364483739175
0.3,7.2,115.208027184988
0.3,7.3,115.086086983752
0.3,7.4,114.99216929155
0.3,7.5,114.919393130438
0.3,7.6,114.860801678947
0.3,7.7,114.809666299
0.3,7.8,114.759769382404
0.3,7.9,114.705653692294
0.3,8,114.642828028858
0.3,8.1,114.56792161937
0.3,8.2,114.478782458808
0.3,8.3,114.374517743481
0.3,8.4,114.255477385069
0.3,8.5,114.12318422019
0.3,8.6,113.980216816632
0.3,8.7,113.830052625755
0.3,8.8,113.676880575766
0.3,8.9,113.525393010774
0.3,9,113.380567154709
0.3,9.1,113.247446046276
0.3,9.2,113.130928204164
0.3,9.3,113.035574213877
0.3,9.4,112.965437065102
0.3,9.5,112.923921505351
0.3,9.6,112.913676006734
0.3,9.7,112.936519259522
0.3,9.8,112.993401490834
0.3,9.9,113.084399430049
0.3,10,113.208742459957
0.4,0.5,133.739181355078
0.4,0.6,133.832325006295
0.4,0.7,133.964868527509
0.4,0.8,134.133110582103
0.4,0.9,134.332449619088
0.4,1,134.55745832031
0.4,1.1,134.801985960325
0.4,1.2,135.059286929929
0.4,1.3,135.322172668333
0.4,1.4,135.58318328249
0.4,1.5,135.834774241183
0.4,1.6,136.069512751242
0.4,1.7,136.280277787062
0.4,1.8,136.460457282848
0.4,1.9,136.604135736785
0.4,2,136.706265440088
0.4,2.1,136.762814748808
0.4,2.2,136.770887273361
0.4,2.3,136.728806573399
0.4,2.4,136.636161909203
0.4,2.5,136.493811800761
0.4,2.6,136.303843557307
0.4,2.7,136.069488527254
0.4,2.8,135.794994533562
0.4,2.9,135.48545874352
0.4,3,135.146626005302
0.4,3.1,134.784659388314
0.4,3.2,134.4058912061
0.4,3.3,134.01656409312
0.4,3.4,133.622572665539
0.4,3.5,133.22921684445
0.4,3.6,132.84097799335
0.4,3.7,132.461328574501
0.4,3.8,132.092585038587
0.4,3.9,131.735812134486
0.4,4,131.390784797034
0.4,4.1,131.056011308628
0.4,4.2,130.728818634386
0.4,4.3,130.40549782748
0.4,4.4,130.081504340589
0.4,4.5,129.751705125759
0.4,4.6,129.410661728393
0.4,4.7,129.052936347134
0.4,4.8,128.673406189733
0.4,4.9,128.26757052869
0.4,5,127.831834736521
0.4,5.1,127.363756301812
0.4,5.2,126.862239387479
0.4,5.3,126.327666834028
0.4,5.4,125.761961525556
0.4,5.5,125.168572571742
0.4,5.6,124.552385625472
0.4,5.7,123.919560637372
0.4,5.8,123.277304217301
0.4,5.9,122.633587302408
0.4,6,121.996821812228
0.4,6.1,121.375512224271
0.4,6.2,120.777899392389
0.4,6.3,120.211614370045
0.4,6.4,119.683359464653
0.4,6.5,119.198632269927
0.4,6.6,118.761506090456
0.4,6.7,118.374477127991
0.4,6.8,118.038385224909
0.4,6.9,117.752411069719
0.4,7,117.514148790541
0.4,7.1,117.319749023621
0.4,7.2,117.164124060534
0.4,7.3,117.041203737258
0.4,7.4,116.94422848047
0.4,7.5,116.866064474868
0.4,7.6,116.799525311928
0.4,7.7,116.737684725606
0.4,7.8,116.674166064119
0.4,7.9,116.603395894505
0.4,8,116.520811457598
0.4,8.1,116.423014428027
0.4,8.2,116.307866414737
0.4,8.3,116.174524686027
0.4,8.4,116.023419550738
0.4,8.5,115.856177521822
0.4,8.6,115.675496703381
0.4,8.7,115.484982680986
0.4,8.8,115.288954495487
0.4,8.9,115.0922310153
0.4,9,114.899908197667
0.4,9.1,114.717137382317
0.4,9.2,114.548913953404
0.4,9.3,114.399884519063
0.4,9.4,114.274179286754
0.4,9.5,114.175274657356
0.4,9.6,114.105889321902
0.4,9.7,114.067915416339
0.4,9.8,114.062384655771
0.4,9.9,114.089467899887
0.4,10,114.148505349549
0.5,0.6,134.913979711465
0.5,0.7,135.039324373753
0.5,0.8,135.203838683177
0.5,0.9,135.402783860326
0.5,1,135.630536979425
0.5,1.1,135.880697489948
0.5,1.2,136.146221690252
0.5,1.3,136.419582283732
0.5,1.4,136.692949116455
0.5,1.5,136.958386242106
0.5,1.6,137.208059622969
0.5,1.7,137.434449090248
0.5,1.8,137.630557685886
0.5,1.9,137.790111220277
0.5,2,137.907740830042
0.5,2.1,137.979141526066
0.5,2.2,138.001200196134
0.5,2.3,137.972087272961
0.5,2.4,137.891307292306
0.5,2.5,137.759704832301
0.5,2.6,137.579423817914
0.5,2.7,137.353819855611
0.5,2.8,137.08732708219
0.5,2.9,136.785282905967
0.5,3,136.453715914146
0.5,3.1,136.099104034249
0.5,3.2,135.72811168054
0.5,3.3,135.347315996356
0.5,3.4,134.96293333036
0.5,3.5,134.580557676985
0.5,3.6,134.204922900117
0.5,3.7,133.839700095506
0.5,3.8,133.487340407434
0.5,3.9,133.148972004499
0.5,4,132.824357776175
0.5,4.1,132.511917708296
0.5,4.2,132.208816937115
0.5,4.3,131.911117302838
0.5,4.4,131.613986983531
0.5,4.5,131.311959663559
0.5,4.6,130.999231858102
0.5,4.7,130.669984652365
0.5,4.8,130.318714379542
0.5,4.9,129.940555785727
0.5,5,129.531581104749
0.5,5.1,129.089059235817
0.5,5.2,128.611660874531
0.5,5.3,128.099597930817
0.5,5.4,127.554688760258
0.5,5.5,126.980344475016
0.5,5.6,126.38147568464
0.5,5.7,125.764323216551
0.5,5.8,125.136220438301
0.5,5.9,124.505298509676
0.5,6,123.880149010605
0.5,6.1,123.269460732797
0.5,6.2,122.681648846381
0.5,6.3,122.124495070847
0.5,6.4,121.604816866813
0.5,6.5,121.128182059666
0.5,6.6,120.698682806673
0.5,6.7,120.318779578577
0.5,6.8,119.989222041542
0.5,6.9,119.709049622792
0.5,7,119.475670365641
0.5,7.1,119.285012669033
0.5,7.2,119.13174088905
0.5,7.3,119.009522751073
0.5,7.4,118.91133423586
0.5,7.5,118.829786164997
0.5,7.6,118.757456170671
0.5,7.7,118.687210085412
0.5,7.8,118.612497970557
0.5,7.9,118.527611912221
0.5,8,118.427895207485
0.5,8.1,118.309895471745
0.5,8.2,118.171457336347
0.5,8.3,118.011753587638
0.5,8.4,117.831256646969
0.5,8.5,117.631655049186
0.5,8.6,117.415721914619
0.5,8.7,117.18714423133
0.5,8.8,116.95032301095
0.5,8.9,116.71015503144
0.5,9,116.471806947589
0.5,9.1,116.240492080154
0.5,9.2,116.021259259042
0.5,9.3,115.818801785186
0.5,9.4,115.637292992682
0.5,9.5,115.480253144701
0.5,9.6,115.350450589112
0.5,9.7,115.249838330465
0.5,9.8,115.179525528608
0.5,9.9,115.139781980157
0.5,10,115.130072427566
0.6,0.7,135.999473095833
0.6,0.8,136.159934677345
0.6,0.9,136.358195668421
0.6,1,136.588440194541
0.6,1.1,136.844020606573
0.6,1.2,137.117598056936
0.6,1.3,137.40130985381
0.6,1.4,137.686959505323
0.6,1.5,137.966224348445
0.6,1.6,138.230874761879
0.6,1.7,138.472998226331
0.6,1.8,138.68522095439
0.6,1.9,138.860919496831
0.6,2,138.994414668547
0.6,2.1,139.081140345619
0.6,2.2,139.117780178255
0.6,2.3,139.102366047086
0.6,2.4,139.034333157795
0.6,2.5,138.914528005582
0.6,2.6,138.745167019078
0.6,2.7,138.529745472536
0.6,2.8,138.272898182301
0.6,2.9,137.980215511911
0.6,3,137.658020221881
0.6,3.1,137.313112626662
0.6,3.2,136.952493267815
0.6,3.3,136.583073781048
0.6,3.4,136.211387730263
0.6,3.5,135.843313816704
0.6,3.6,135.483823972979
0.6,3.7,135.136768368004
0.6,3.8,134.804708254199
0.6,3.9,134.488805888491
0.6,4,134.188778494224
0.6,4.1,133.902920478779
0.6,4.2,133.628194993003
0.6,4.3,133.3603925568
0.6,4.4,133.094351048763
0.6,4.5,132.824228052064
0.6,4.6,132.543813555361
0.6,4.7,132.246868512551
0.6,4.8,131.927472936534
0.6,4.9,131.580366177691
0.6,5,131.20126191403
0.6,5.1,130.787121203459
0.6,5.2,130.33636871043
0.6,5.3,129.849039851827
0.6,5.4,129.326849987177
0.6,5.5,128.773180731731
0.6,5.6,128.192982782574
0.6,5.7,127.592599074176
0.6,5.8,126.979516363841
0.6,5.9,126.362057235925
0.6,6,125.749027773308
0.6,6.1,125.149338577485
0.6,6.2,124.57161827652
0.6,6.3,124.023839053858
0.6,6.4,123.512973037089
0.6,6.5,123.044696648014
0.6,6.6,122.623157341918
0.6,6.7,122.25081371984
0.6,6.8,121.928355993636
0.6,6.9,121.654709461829
0.6,7,121.427119272126
0.6,7.1,121.241310559531
0.6,7.2,121.091714294652
0.6,7.3,120.97174605916
0.6,7.4,120.874122643765
0.6,7.5,120.79119994339
0.6,7.6,120.715315151264
0.6,7.7,120.639116715741
0.6,7.8,120.555866852411
0.6,7.9,120.459703482514
0.6,8,120.345851140954
0.6,8.1,120.210773480466
0.6,8.2,120.052263296483
0.6,8.3,119.869469312598
0.6,8.4,119.662862114187
0.6,8.5,119.434144434693
0.6,8.6,119.186113353536
0.6,8.7,118.922483761613
0.6,8.8,118.647683634704
0.6,8.9,118.366632211283
0.6,9,118.084512121646
0.6,9.1,117.806545914626
0.6,9.2,117.53778635779
0.6,9.3,117.282928447288
0.6,9.4,117.046149365827
0.6,9.5,116.830980786054
0.6,9.6,116.640216043026
0.6,9.7,116.475852893809
0.6,9.8,116.339070930612
0.6,9.9,116.230241283734
0.6,10,116.14896508963
0.7,0.8,137.007834993033
0.7,0.9,137.20498639795
0.7,1,137.437288106973
0.7,1.1,137.697846282831
0.7,1.2,137.979028538902
0.7,1.3,138.272639318135
0.7,1.4,138.570119478285
0.7,1.5,138.86276471619
0.7,1.6,139.141956508389
0.7,1.7,139.399398458023
0.7,1.8,139.627350356248
0.7,1.9,139.818851923446
0.7,2,139.967928119426
0.7,2.1,140.069768124002
0.7,2.2,140.120870603961
0.7,2.3,140.119148704599
0.7,2.4,140.063989328752
0.7,2.5,139.95626267706
0.7,2.6,139.7982796911
0.7,2.7,139.593696923136
0.7,2.8,139.347370396086
0.7,2.9,139.065162144391
0.7,3,138.753705257828
0.7,3.1,138.420135292403
0.7,3.2,138.07179776454
0.7,3.3,137.715943003166
0.7,3.4,137.359420797823
0.7,3.5,137.008387957093
0.7,3.6,136.668042003208
0.7,3.7,136.342393720542
0.7,3.8,136.034090120685
0.7,3.9,135.744297591262
0.7,4,135.472652602689
0.7,4.1,135.217284437875
0.7,4.2,134.974911103059
0.7,4.3,134.741006025226
0.7,4.4,134.510029521499
0.7,4.5,134.27571553492
0.7,4.6,134.031400972051
0.7,4.7,133.770382347495
0.7,4.8,133.486282516584
0.7,4.9,133.17340920501
0.7,5,132.827086924791
0.7,5.1,132.443944747912
0.7,5.2,132.022144281366
0.7,5.3,131.56153497773
0.7,5.4,131.063727491919
0.7,5.5,130.532079971663
0.7,5.6,129.97159671807
0.7,5.7,129.388743314832
0.7,5.8,128.791186828425
0.7,5.9,128.187473759407
0.7,6,127.586661830821
0.7,6.1,126.997924226349
0.7,6.2,126.430146383823
0.7,6.3,125.891535817554
0.7,6.4,125.389264664305
0.7,6.5,124.929162772712
0.7,6.6,124.515476302172
0.7,6.7,124.150703142593
0.7,6.8,123.835512236553
0.7,6.9,123.568749337763
0.7,7,123.347527147561
0.7,7.1,123.167393403555
0.7,7.2,123.02256660088
0.7,7.3,122.906225819395
0.7,7.4,122.810838773124
0.7,7.5,122.728510797442
0.7,7.6,122.651337087862
0.7,7.7,122.571741082485
0.7,7.8,122.482783359671
0.7,7.9,122.378427674285
0.7,8,122.25375361058
0.7,8.1,122.105108591128
0.7,8.2,121.930195440276
0.7,8.3,121.728095148983
0.7,8.4,121.499227732186
0.7,8.5,121.24525694151
0.7,8.6,120.968946961516
0.7,8.7,120.673980982588
0.7,8.8,120.364752657321
0.7,8.9,120.046141901199
0.7,9,119.723286323369
0.7,9.1,119.40135883442
0.7,9.2,119.08536076694
0.7,9.3,118.779938271621
0.7,9.4,118.48922793742
0.7,9.5,118.216735650447
0.7,9.6,117.965250769248
0.7,9.7,117.736795857513
0.7,9.8,117.532610565257
0.7,9.9,117.353166852371
0.7,10,117.19821164778
0.8,0.9,137.949684756707
0.8,1,138.183428835973
0.8,1.1,138.448289866426
0.8,1.2,138.736341564264
0.8,1.3,139.039056603538
0.8,1.4,139.347516035271
0.8,1.5,139.652638789665
0.8,1.6,139.94542460231
0.8,1.7,140.217202865533
0.8,1.8,140.459879283325
0.8,1.9,140.666171838275
0.8,2,140.829827491388
0.8,2.1,140.945811253876
0.8,2.2,141.010459808742
0.8,2.3,141.02159272519
0.8,2.4,140.978575494995
0.8,2.5,140.882330109913
0.8,2.6,140.735290661845
0.8,2.7,140.541303437621
0.8,2.8,140.305473137926
0.8,2.9,140.033959100253
0.8,3,139.733727660923
0.8,3.1,139.412268952121
0.8,3.2,139.077288389636
0.8,3.3,138.736384756064
0.8,3.4,138.396728015333
0.8,3.5,138.064750709859
0.8,3.6,137.745866909799
0.8,3.7,137.444232146469
0.8,3.8,137.162556540759
0.8,3.9,136.901981439064
0.8,4,136.662027339806
0.8,4.1,136.440617819429
0.8,4.2,136.234180673206
0.8,4.3,136.037823734441
0.8,4.4,135.845579014458
0.8,4.5,135.650705123117
0.8,4.6,135.44603459991
0.8,4.7,135.224350016824
0.8,4.8,134.978770693403
0.8,4.9,134.703130744726
0.8,5,134.392329070543
0.8,5.1,134.042632838723
0.8,5.2,133.651918005521
0.8,5.3,133.219833371115
0.8,5.4,132.747878450404
0.8,5.5,132.239389848947
0.8,5.6,131.69943562926
0.8,5.7,131.134622060046
0.8,5.8,130.552821872583
0.8,5.9,129.962837422463
0.8,6,129.37401571218
0.8,6.1,128.79583485388
0.8,6.2,128.23748308069
0.8,6.3,127.707451756412
0.8,6.4,127.213162967542
0.8,6.5,126.760650265031
0.8,6.6,126.354308084018
0.8,6.7,125.996721498844
0.8,6.8,125.688583508738
0.8,6.9,125.428702270526
0.8,7,125.214095887325
0.8,7.1,125.040167810176
0.8,7.2,124.900951874153
0.8,7.3,124.789412692609
0.8,7.4,124.697784741633
0.8,7.5,124.617932087365
0.8,7.6,124.541710381692
0.8,7.7,124.461313449533
0.8,7.8,124.369588425212
0.8,7.9,124.260305823994
0.8,8,124.128373975026
0.8,8.1,123.969990683154
0.8,8.2,123.782728607517
0.8,8.3,123.565554424994
0.8,8.4,123.318785184406
0.8,8.5,123.04398817922
0.8,8.6,122.743833036434
0.8,8.7,122.421906445097
0.8,8.8,122.082500983172
0.8,8.9,121.730389844902
0.8,9,121.370598963103
0.8,9.1,121.008187136741
0.8,9.2,120.648043417139
0.8,9.3,120.294709296491
0.8,9.4,119.952231310177
0.8,9.5,119.624047639021
0.8,9.6,119.312910300606
0.8,9.7,119.020842656517
0.8,9.8,118.749130321638
0.8,9.9,118.498342206289
0.8,10,118.268377391673
0.9,1,138.833354552458
0.9,1.1,139.101613610056
0.9,1.2,139.395511494371
0.9,1.3,139.706188121298
0.9,1.4,140.024366081046
0.9,1.5,140.340591564609
0.9,1.6,140.64548958902
0.9,1.7,140.930025616229
0.9,1.8,141.185764996564
0.9,1.9,141.405121271152
0.9,2,141.581584270229
0.9,2.1,141.709919170706
0.9,2.2,141.786328242599
0.9,2.3,141.808567926063
0.9,2.4,141.77601513317
0.9,2.5,141.6896782427
0.9,2.6,141.552150119292
0.9,2.7,141.367502592121
0.9,2.8,141.141124109123
0.9,2.9,140.879504661515
0.9,3,140.589974456585
0.9,3.1,140.28040509973
0.9,3.2,139.95888411638
0.9,3.3,139.633375384908
0.9,3.4,139.311379349727
0.9,3.5,138.999607636291
0.9,3.6,138.703686810767
0.9,3.7,138.427905455507
0.9,3.8,138.175017437461
0.9,3.9,137.94611223831
0.9,4,137.740560540947
0.9,4.1,137.55604001909
0.9,4.2,137.388642587962
0.9,4.3,137.233060414782
0.9,4.4,137.082843957821
0.9,4.5,136.930721421932
0.9,4.6,136.768965512814
0.9,4.7,136.589790461344
0.9,4.8,136.385760170057
0.9,4.9,136.150187167055
0.9,5,135.877501949452
0.9,5.1,135.563573310396
0.9,5.2,135.205962355921
0.9,5.3,134.804096046518
0.9,5.4,134.359350093306
0.9,5.5,133.875035690265
0.9,5.6,133.356289615137
0.9,5.7,132.809872392644
0.9,5.8,132.243884181471
0.9,5.9,131.667412523263
0.9,6,131.090129806309
0.9,6.1,130.521861021107
0.9,6.2,129.972143952506
0.9,6.3,129.449804268086
0.9,6.4,128.962567008128
0.9,6.5,128.516723821701
0.9,6.6,128.116872065018
0.9,6.7,127.765737786378
0.9,6.8,127.464089923357
0.9,6.9,127.210748022872
0.9,7,127.002680767915
0.9,7.1,126.835187855264
0.9,7.2,126.70215358888
0.9,7.3,126.596357164337
0.9,7.4,126.509822193223
0.9,7.5,126.43418665994
0.9,7.6,126.361074252274
0.9,7.7,126.282448826979
0.9,7.8,126.190935562986
0.9,7.9,126.08009496257
0.9,8,125.944639087771
0.9,8.1,125.780583041126
0.9,8.2,125.585328480644
0.9,8.3,125.357679668717
0.9,8.4,125.097795982337
0.9,8.5,124.80708777882
0.9,8.6,124.488064879598
0.9,8.7,124.144148614034
0.9,8.8,123.77945931452
0.9,8.9,123.398591379763
0.9,9,123.006387575471
0.9,9.1,122.60772320692
0.9,9.2,122.207309290386
0.9,9.3,121.809522001605
0.9,9.4,121.418263628894
0.9,9.5,121.036858143379
0.9,9.6,120.667982445571
0.9,9.7,120.313632465672
0.9,9.8,119.97512167108
0.9,9.9,119.653108230032
0.9,10,119.347646130309
1,1.1,139.664146222949
1,1.2,139.962586710051
1,1.3,140.279738614666
